Id,Source,Target,Type
1497,6,2,directed
1498,6,2,directed
1499,6,2,directed
1500,6,2,directed
1501,6,2,directed
1502,6,2,directed
1503,6,2,directed
1504,6,2,directed
1505,6,2,directed
1506,6,2,directed
1507,6,2,directed
1508,6,2,directed
1509,6,2,directed
1510,6,2,directed
1511,6,2,directed
1512,6,2,directed
1513,6,2,directed
1514,6,2,directed
1515,6,2,directed
1516,6,2,directed
1517,6,2,directed
1518,6,2,directed
1519,6,2,directed
1520,6,2,directed
1521,6,2,directed
1522,6,2,directed
1523,6,2,directed
1524,6,2,directed
1525,6,2,directed
1526,6,2,directed
1527,6,2,directed
1528,6,2,directed
1529,6,2,directed
1530,6,2,directed
1531,6,2,directed
1532,6,2,directed
1533,6,2,directed
1534,6,2,directed
1535,6,2,directed
1536,6,2,directed
1537,6,2,directed
1538,6,2,directed
1539,6,2,directed
1540,6,2,directed
1541,6,2,directed
1542,6,2,directed
1543,6,2,directed
1544,6,2,directed
1545,6,2,directed
1546,6,2,directed
1547,6,2,directed
1548,6,2,directed
1549,6,2,directed
1550,6,2,directed
1551,6,2,directed
1552,6,2,directed
1553,6,2,directed
1554,6,2,directed
1555,6,2,directed
1556,6,2,directed
1557,6,2,directed
1558,6,2,directed
1559,6,2,directed
1560,6,2,directed
1561,6,2,directed
1562,6,2,directed
1563,6,2,directed
1564,6,2,directed
1565,6,2,directed
1566,6,2,directed
1567,6,2,directed
1568,6,2,directed
1569,6,2,directed
1570,6,2,directed
1571,6,2,directed
1572,6,2,directed
1573,6,2,directed
1574,6,2,directed
1575,6,2,directed
1576,6,2,directed
1577,6,2,directed
1578,6,2,directed
1579,6,2,directed
1580,6,2,directed
1581,6,2,directed
1582,6,2,directed
1583,6,2,directed
1584,6,2,directed
1585,6,2,directed
1586,6,2,directed
1587,6,2,directed
1588,6,2,directed
1589,6,2,directed
1590,6,2,directed
1591,6,2,directed
1592,6,2,directed
1593,6,2,directed
1594,6,2,directed
1595,6,2,directed
1596,6,2,directed
1597,6,2,directed
1598,6,2,directed
1599,6,2,directed
1600,6,2,directed
1601,6,2,directed
1602,6,2,directed
1603,6,2,directed
1604,6,2,directed
1605,6,2,directed
1606,6,2,directed
1607,6,2,directed
1608,6,2,directed
1609,6,2,directed
1610,6,2,directed
1611,6,2,directed
1612,6,2,directed
1613,6,2,directed
1614,6,2,directed
1615,6,2,directed
1616,6,2,directed
1617,6,2,directed
1618,6,2,directed
1619,6,2,directed
1620,6,2,directed
1621,6,2,directed
1622,6,2,directed
1623,6,2,directed
1624,6,2,directed
1625,6,2,directed
1626,6,2,directed
1627,6,2,directed
1628,6,2,directed
1629,6,2,directed
1630,6,2,directed
1631,6,2,directed
1632,6,2,directed
1633,6,2,directed
1634,6,2,directed
1635,6,2,directed
1636,6,2,directed
1637,6,2,directed
1638,6,2,directed
1639,6,2,directed
1640,6,2,directed
1641,6,2,directed
1642,6,2,directed
1643,6,2,directed
1644,6,2,directed
1645,6,2,directed
1646,6,2,directed
1647,6,2,directed
1648,6,2,directed
1649,6,2,directed
1650,6,2,directed
1651,6,2,directed
1652,6,2,directed
1653,6,2,directed
1654,6,2,directed
1655,6,2,directed
1656,6,2,directed
1657,6,2,directed
1658,6,2,directed
1659,6,2,directed
1660,6,2,directed
1661,6,2,directed
1662,6,2,directed
1663,6,2,directed
1664,6,2,directed
1665,6,2,directed
1666,6,2,directed
1667,6,2,directed
1668,6,2,directed
1669,6,2,directed
1670,6,2,directed
1671,6,2,directed
1672,6,2,directed
1673,6,2,directed
1674,6,2,directed
1675,6,2,directed
1676,6,2,directed
1677,6,2,directed
1678,6,2,directed
1679,6,2,directed
1680,6,2,directed
1681,6,2,directed
1682,6,2,directed
1683,6,2,directed
1684,6,2,directed
1685,6,2,directed
1686,6,2,directed
1687,6,2,directed
1688,6,2,directed
1689,6,2,directed
1690,6,2,directed
1691,6,2,directed
1692,6,2,directed
1693,6,2,directed
1694,6,2,directed
1695,6,2,directed
1696,6,2,directed
1697,6,2,directed
1698,6,2,directed
1699,6,2,directed
1700,6,2,directed
1701,6,2,directed
1702,6,2,directed
1703,6,2,directed
1704,6,2,directed
1705,6,2,directed
1706,6,2,directed
1707,6,2,directed
1708,6,2,directed
1709,6,2,directed
1710,6,2,directed
1711,6,2,directed
1712,6,2,directed
1713,6,2,directed
1714,6,2,directed
1715,6,2,directed
1716,6,2,directed
1717,6,2,directed
1718,6,2,directed
1719,6,2,directed
1720,6,2,directed
1721,6,2,directed
1722,6,2,directed
1723,6,2,directed
1724,6,2,directed
1725,6,2,directed
1726,6,2,directed
1727,6,2,directed
1728,6,2,directed
1729,6,2,directed
1730,6,2,directed
1731,6,2,directed
1732,6,2,directed
1733,6,2,directed
1734,6,2,directed
1735,6,2,directed
1736,6,2,directed
1737,6,2,directed
1738,6,2,directed
1739,6,2,directed
1740,6,2,directed
1741,6,2,directed
1742,6,2,directed
1743,6,2,directed
1744,6,2,directed
1745,6,2,directed
1746,6,2,directed
1747,6,2,directed
1748,6,2,directed
1749,6,2,directed
1750,6,2,directed
1751,6,2,directed
1752,6,2,directed
1753,6,2,directed
1754,6,2,directed
1755,6,2,directed
1756,6,2,directed
1757,6,2,directed
1758,6,2,directed
1759,6,2,directed
1760,6,2,directed
1761,6,2,directed
1762,6,2,directed
1763,6,2,directed
1764,6,2,directed
1765,6,2,directed
1766,6,2,directed
1767,6,2,directed
1768,6,2,directed
1769,6,2,directed
1770,6,2,directed
1771,6,2,directed
1772,6,2,directed
1773,6,2,directed
1774,6,2,directed
1775,6,2,directed
1776,6,2,directed
1777,6,2,directed
1778,6,2,directed
1779,6,2,directed
1780,6,2,directed
1781,6,2,directed
1782,6,2,directed
1783,6,2,directed
1784,6,2,directed
1785,6,2,directed
1786,6,2,directed
1787,6,2,directed
1788,6,2,directed
1789,6,2,directed
1790,6,2,directed
1791,6,2,directed
1792,6,2,directed
1793,6,2,directed
1794,6,2,directed
1795,6,2,directed
1796,6,2,directed
1797,6,2,directed
1798,6,2,directed
1799,6,2,directed
1800,6,2,directed
1801,6,2,directed
1802,6,2,directed
1803,6,2,directed
1804,6,2,directed
1805,6,2,directed
1806,6,2,directed
1807,6,2,directed
1808,6,2,directed
1809,6,2,directed
1810,6,2,directed
1811,6,2,directed
1812,6,2,directed
1813,6,2,directed
1814,6,2,directed
1815,6,2,directed
1816,6,2,directed
1817,6,2,directed
1818,6,2,directed
1819,6,2,directed
1820,6,2,directed
1821,6,2,directed
1822,6,2,directed
1823,6,2,directed
1824,6,2,directed
1825,6,2,directed
1826,6,2,directed
1827,6,2,directed
1828,6,2,directed
1829,6,2,directed
1830,6,2,directed
1831,6,2,directed
1832,6,2,directed
1833,6,2,directed
1834,6,2,directed
1835,6,2,directed
1836,6,2,directed
1837,6,2,directed
1838,6,2,directed
1839,6,2,directed
1840,6,2,directed
1841,6,2,directed
1842,6,2,directed
1843,6,2,directed
1844,6,2,directed
1845,6,2,directed
1846,6,2,directed
1847,6,2,directed
1848,6,2,directed
1849,6,2,directed
1850,6,2,directed
1851,6,2,directed
1852,6,2,directed
1853,6,2,directed
1854,6,2,directed
1855,6,2,directed
1856,6,2,directed
1857,6,2,directed
1858,6,2,directed
1859,6,2,directed
1860,6,2,directed
1861,6,2,directed
1862,6,2,directed
1863,6,2,directed
1864,6,2,directed
1865,6,2,directed
1866,6,2,directed
1867,6,2,directed
1868,6,2,directed
1869,6,2,directed
1870,6,2,directed
1871,6,2,directed
1872,6,2,directed
1873,6,2,directed
1874,6,2,directed
1875,6,2,directed
1876,6,2,directed
1877,6,2,directed
1878,6,2,directed
1879,6,2,directed
1880,6,2,directed
1881,6,2,directed
1882,6,2,directed
1883,6,2,directed
1884,6,2,directed
1885,6,2,directed
1886,6,2,directed
1887,6,2,directed
1888,6,2,directed
1889,6,2,directed
1890,6,2,directed
1891,6,2,directed
1892,6,2,directed
1893,6,2,directed
1894,6,2,directed
1895,6,2,directed
1896,6,2,directed
1897,6,2,directed
1898,6,2,directed
1899,6,2,directed
1900,6,2,directed
1901,6,2,directed
1902,6,2,directed
1903,6,2,directed
1904,6,2,directed
1905,6,2,directed
1906,6,2,directed
1907,6,2,directed
1908,6,2,directed
1909,6,2,directed
1910,6,2,directed
1911,6,2,directed
1912,6,2,directed
1913,6,2,directed
1914,6,2,directed
1915,6,2,directed
1916,6,2,directed
1917,6,2,directed
1918,6,2,directed
1919,6,2,directed
1920,6,2,directed
1921,6,2,directed
1922,6,2,directed
1923,6,2,directed
1924,6,2,directed
1925,6,2,directed
1926,6,2,directed
1927,6,2,directed
1928,6,2,directed
1929,6,2,directed
1930,6,2,directed
1931,6,2,directed
1932,6,2,directed
1933,6,2,directed
1934,6,2,directed
1935,6,2,directed
1936,6,2,directed
1937,6,2,directed
1938,6,2,directed
1939,6,2,directed
1940,6,2,directed
1941,6,2,directed
1942,6,2,directed
1943,6,2,directed
1944,6,2,directed
1945,6,2,directed
1946,6,2,directed
1947,6,2,directed
1948,6,2,directed
1949,6,2,directed
1950,6,2,directed
1951,6,2,directed
1952,6,2,directed
1953,6,2,directed
1954,6,2,directed
1955,6,2,directed
1956,6,2,directed
1957,6,2,directed
1958,6,2,directed
1959,6,2,directed
1960,6,2,directed
1961,6,2,directed
1962,6,2,directed
1963,6,2,directed
1964,6,2,directed
1965,6,2,directed
1966,6,2,directed
1967,6,2,directed
1968,6,2,directed
1969,6,2,directed
1970,6,2,directed
1971,6,2,directed
1972,6,2,directed
1973,6,2,directed
1974,6,2,directed
1975,6,2,directed
1976,6,2,directed
1977,6,2,directed
1978,6,2,directed
1979,6,2,directed
1980,6,2,directed
1981,6,2,directed
1982,6,2,directed
1983,6,2,directed
1984,6,2,directed
1985,6,2,directed
1986,6,2,directed
1987,6,2,directed
1988,6,2,directed
1989,6,2,directed
1990,6,2,directed
1991,6,2,directed
1992,6,2,directed
1993,6,2,directed
1994,6,2,directed
1995,6,2,directed
1996,6,2,directed
1997,6,2,directed
1998,6,2,directed
1999,6,2,directed
2000,6,2,directed
2001,6,2,directed
2002,6,2,directed
2003,6,2,directed
2004,6,2,directed
2005,6,2,directed
2006,6,2,directed
2007,6,2,directed
2008,6,2,directed
2009,6,2,directed
2010,6,2,directed
2011,6,2,directed
2012,6,2,directed
2013,6,2,directed
2014,6,2,directed
2015,6,2,directed
2016,6,2,directed
2017,6,2,directed
2018,6,2,directed
2019,6,2,directed
2020,6,2,directed
2021,6,2,directed
2022,6,2,directed
2023,6,2,directed
2024,6,2,directed
2025,6,2,directed
2026,6,2,directed
2027,6,2,directed
2028,6,2,directed
2029,6,2,directed
2030,6,2,directed
2031,6,2,directed
2032,6,2,directed
2033,6,2,directed
2034,6,2,directed
2035,6,2,directed
2036,6,2,directed
2037,6,2,directed
2038,6,2,directed
2039,6,2,directed
2040,6,2,directed
2041,6,2,directed
2042,6,2,directed
2043,6,2,directed
2044,6,2,directed
2045,6,2,directed
2046,6,2,directed
2047,6,2,directed
2048,6,2,directed
2049,6,2,directed
2050,6,2,directed
2051,6,2,directed
2052,6,2,directed
2053,6,2,directed
2054,6,2,directed
2055,6,2,directed
2056,6,2,directed
2057,6,2,directed
2058,6,2,directed
2059,6,2,directed
2060,6,2,directed
2061,6,2,directed
2062,6,2,directed
2063,6,2,directed
2064,6,2,directed
2065,6,2,directed
2066,6,2,directed
2067,6,2,directed
2068,6,2,directed
2069,6,2,directed
2070,6,2,directed
2071,6,2,directed
2072,6,2,directed
2073,6,2,directed
2074,6,2,directed
2075,6,2,directed
2076,6,2,directed
2077,6,2,directed
2078,6,2,directed
2079,6,2,directed
2080,6,2,directed
2081,6,2,directed
2082,6,2,directed
2083,6,2,directed
2084,6,2,directed
2085,6,2,directed
2086,6,2,directed
2087,6,2,directed
2088,6,2,directed
2089,6,2,directed
2090,6,2,directed
2091,6,2,directed
2092,6,2,directed
2093,6,2,directed
2094,6,2,directed
2095,6,2,directed
2096,6,2,directed
2097,6,2,directed
2098,6,2,directed
2099,6,2,directed
2100,6,2,directed
2101,6,2,directed
2102,6,2,directed
2103,6,2,directed
2104,6,2,directed
2105,6,2,directed
2106,6,2,directed
2107,6,2,directed
2108,6,2,directed
2109,6,2,directed
2110,6,2,directed
2111,6,2,directed
2112,6,2,directed
2113,6,2,directed
2114,6,2,directed
2115,6,2,directed
2116,6,2,directed
2117,6,2,directed
2118,6,2,directed
2119,6,2,directed
2120,6,2,directed
2121,6,2,directed
2122,6,2,directed
2123,6,2,directed
2124,6,2,directed
2125,6,2,directed
2126,6,2,directed
2127,6,2,directed
2128,6,2,directed
2129,6,2,directed
2130,6,2,directed
2131,6,2,directed
2132,6,2,directed
2133,6,2,directed
2134,6,2,directed
2135,6,2,directed
2136,6,2,directed
2137,6,2,directed
2138,6,2,directed
2139,6,2,directed
2140,6,2,directed
2141,6,2,directed
2142,6,2,directed
2143,6,2,directed
2144,6,2,directed
2145,6,2,directed
2146,6,2,directed
2147,6,2,directed
2148,6,2,directed
2149,6,2,directed
2150,6,2,directed
2151,6,2,directed
2152,6,2,directed
2153,6,2,directed
2154,6,2,directed
2155,6,2,directed
2156,6,2,directed
2157,6,2,directed
2158,6,2,directed
2159,6,2,directed
2160,6,2,directed
2161,6,2,directed
2162,6,2,directed
2163,6,2,directed
2164,6,2,directed
2165,6,2,directed
2166,6,2,directed
2167,6,2,directed
2168,6,2,directed
2169,6,2,directed
2170,6,2,directed
2171,6,2,directed
2172,6,2,directed
2173,6,2,directed
2174,6,2,directed
2175,6,2,directed
2176,6,2,directed
2177,6,2,directed
2178,6,2,directed
2179,6,2,directed
2180,6,2,directed
2181,6,2,directed
2182,6,2,directed
2183,6,2,directed
2184,6,2,directed
2185,6,2,directed
2186,6,2,directed
2187,6,2,directed
2188,6,2,directed
2189,6,2,directed
2190,6,2,directed
2191,6,2,directed
2192,6,2,directed
2193,6,2,directed
2194,6,2,directed
2195,6,2,directed
2196,6,2,directed
2197,6,2,directed
2198,6,2,directed
2199,6,2,directed
2200,6,2,directed
2201,6,2,directed
2202,6,2,directed
2203,6,2,directed
2204,6,2,directed
2205,6,2,directed
2206,6,2,directed
2207,6,2,directed
2208,6,2,directed
2209,6,2,directed
2210,6,2,directed
2211,6,2,directed
2212,6,2,directed
2213,6,2,directed
2214,6,2,directed
2215,6,2,directed
2216,6,2,directed
2217,6,2,directed
2218,6,2,directed
2219,6,2,directed
2220,6,2,directed
2221,6,2,directed
2222,6,2,directed
2223,6,2,directed
2224,6,2,directed
2225,6,2,directed
2226,6,2,directed
2227,6,2,directed
2228,6,2,directed
2229,6,2,directed
2230,6,2,directed
2231,6,2,directed
2232,6,2,directed
2233,6,2,directed
2234,6,2,directed
2235,6,2,directed
2236,6,2,directed
2237,6,2,directed
2238,6,2,directed
2239,6,2,directed
2240,6,2,directed
2241,6,2,directed
2242,6,2,directed
2243,6,2,directed
2244,6,2,directed
2245,6,2,directed
2246,6,2,directed
2247,6,2,directed
2248,6,2,directed
2249,6,2,directed
2250,6,2,directed
2251,6,2,directed
2252,6,2,directed
2253,6,2,directed
2254,6,2,directed
2255,6,2,directed
2256,6,2,directed
2257,6,2,directed
2258,6,2,directed
2259,6,2,directed
2260,6,2,directed
2261,6,2,directed
2262,6,2,directed
2263,6,2,directed
2264,6,2,directed
2265,6,2,directed
2266,6,2,directed
2267,6,2,directed
2268,6,2,directed
2269,6,2,directed
2270,6,2,directed
2271,6,2,directed
2272,6,2,directed
2273,6,2,directed
2274,6,2,directed
2275,6,2,directed
2276,6,2,directed
2277,6,2,directed
2278,6,2,directed
2279,6,2,directed
2280,6,2,directed
2281,6,2,directed
2282,6,2,directed
2283,6,2,directed
2284,6,2,directed
2285,6,2,directed
2286,6,2,directed
2287,6,2,directed
2288,6,2,directed
2289,6,2,directed
2290,6,2,directed
2291,6,2,directed
2292,6,2,directed
2293,6,2,directed
2294,6,2,directed
2295,6,2,directed
2296,6,2,directed
2297,6,2,directed
2298,6,2,directed
2299,6,2,directed
2300,6,2,directed
2301,6,2,directed
2302,6,2,directed
2303,6,2,directed
2304,6,2,directed
2305,6,2,directed
2306,6,2,directed
2307,6,2,directed
2308,6,2,directed
2309,6,2,directed
2310,6,2,directed
2311,6,2,directed
2312,6,2,directed
2313,6,2,directed
2314,6,2,directed
2315,6,2,directed
2316,2,2,directed
2317,1,2,directed
2318,1,2,directed
2319,1,2,directed
2320,9,2,directed
2321,9,2,directed
2322,9,2,directed
2323,9,2,directed
2324,9,2,directed
2325,9,2,directed
2326,9,2,directed
2327,9,2,directed
2328,9,2,directed
2329,10,2,directed
2330,10,2,directed
2331,10,2,directed
2332,10,2,directed
2333,10,2,directed
2334,10,2,directed
2335,10,2,directed
2336,10,2,directed
2337,10,2,directed
2338,10,2,directed
2339,10,2,directed
2340,10,2,directed
2341,11,2,directed
2342,11,2,directed
2343,11,2,directed
2344,11,2,directed
2345,11,2,directed
2346,11,2,directed
2347,11,2,directed
2348,11,2,directed
2349,11,2,directed
2350,11,2,directed
2351,11,2,directed
2352,11,2,directed
2353,11,2,directed
2354,12,2,directed
2355,12,2,directed
2356,12,2,directed
2357,12,2,directed
2358,12,2,directed
2359,12,2,directed
2360,12,2,directed
2361,12,2,directed
2362,12,2,directed
2363,12,2,directed
2364,12,2,directed
2365,12,2,directed
2366,12,2,directed
2367,12,2,directed
2368,12,2,directed
2369,12,2,directed
2370,12,2,directed
2371,12,2,directed
2372,12,2,directed
2373,12,2,directed
2374,12,2,directed
2375,12,2,directed
2376,12,2,directed
2377,12,2,directed
2378,12,2,directed
2379,12,2,directed
2380,12,2,directed
2381,12,2,directed
2382,12,2,directed
2383,12,2,directed
2384,12,2,directed
2385,12,2,directed
2386,12,2,directed
2387,12,2,directed
2388,12,2,directed
2389,12,2,directed
2390,12,2,directed
2391,12,2,directed
2392,12,2,directed
2393,12,2,directed
2394,12,2,directed
2395,12,2,directed
2396,12,2,directed
2397,12,2,directed
2398,12,2,directed
2399,12,2,directed
2400,12,2,directed
2401,12,2,directed
2402,12,2,directed
2403,12,2,directed
2404,12,2,directed
2405,12,2,directed
2406,12,2,directed
2407,12,2,directed
2408,12,2,directed
2409,12,2,directed
2410,12,2,directed
2411,12,2,directed
2412,12,2,directed
2413,12,2,directed
2414,12,2,directed
2415,12,2,directed
2416,12,2,directed
2417,12,2,directed
2418,12,2,directed
2419,12,2,directed
2420,12,2,directed
2421,12,2,directed
